 # Free tf, opti t0 return transfer to EM-L2, from intersection free tf file
 # input file = Asteroid_Return_Intersection_d001_free_tf_t0Drift_50N.dat
 # Tmax, Isp =   5.0000000000000000e+01   3.7500000000000000e+02
 # qf =   1.1556819508396090e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
 # Structure : No t0_abs(d) q0_CR3BP m0 (kg) thetaSun |S| t0Drift(d) z_sol(1:12) mf
 # Data
280   7.3339328412175028e+03  -7.0372744358921646e-01   3.8274908895134274e+00  -2.4431502330040600e-02   4.2874524084925412e+00  -1.2317228472131903e+00  -3.8935411040231793e-03   9.9999852924856576e+04
		   4.0724983146324192e+00   2.4505377008690139e-13
		   -1.0495224609375009e+01  -9.7610786426923095e+00  -2.1857741721367631e+04  -1.1185820724205010e+02  -1.5432533734438321e+00   4.4342250994614467e+00
		   2.0752381225701511e+00  -2.3590433950181140e+00   3.1488584419702881e-03   2.6741264145786272e+00   2.2044834732015310e+00   6.2795010161644862e-02  -7.3357428181946722e-05   6.5710299696594273e+04
281   3.3242046886637340e+03  -6.8484132941551834e-01   3.8309297550907750e+00  -2.2029190227762702e-02   4.0254258625775350e+00  -5.5694997120928347e-01   2.5418328797919693e-03   8.8625591248548386e+04
		   5.1235561206013571e+00   4.4148325364708173e-10
		   -2.4575156250000209e+01  -2.4116950083071629e+01  -1.2470145057954530e+05  -3.3566642108661149e+03   2.2196855927688270e+00   4.5922714526505972e+00
		   2.8684570495489452e+00   2.4002154194334122e+00   1.4366119011443421e-03  -2.5311440141381212e+00   3.0356115121762950e+00   4.5984112359646508e-02  -3.5402527252260587e-05   7.4163132159075234e+04
282   2.7609022323035229e+03   3.0132370657568055e+00  -2.4628093938696205e+00   2.2090621061657770e-02  -4.4964643521017802e+00  -1.4793567676699981e+00  -6.0705912335338617e-03   9.9999940917337648e+04
		   5.0242132659262504e+00   1.2295650136948230e-01
		   -2.1865000000000180e+01  -1.9701707149157411e+01  -2.4964538241881401e+04  -9.6749119254049538e+02  -6.1694051619100474e+00   1.9199624903939030e+00
		  -1.6501552432893341e+00  -1.8000469523337470e+00  -8.6381362959411128e-04   1.6395142401918470e+00  -1.8765167542855039e+00  -1.4662705293210881e-02  -1.2813675354577151e-04   4.7619306211331721e+04
283   5.6600364488486684e+03  -3.7355162009694038e+00   1.0914353693547980e+00  -1.4257191768746791e-02   2.7812458825666448e+00   3.2848515403558602e+00  -7.9158394425998951e-03   9.4899380630531945e+04
		   4.5736133288237818e-01   1.0210943423945361e-12
		   -1.4141464843750059e+01  -1.3417567514097840e+01  -1.5946214115426329e+01  -1.3685340202830670e+04   1.9270029937039590e+00   5.5464546096124856e+00
		  -3.7971468228546539e+00  -1.1755275408258139e+00  -1.9894102015324210e-03   9.5311193003941008e-01  -3.8943458031510501e+00   8.4951724102042242e-02  -5.0414374499117388e-05   7.2709298900203634e+04
284   1.7748574773258140e+03   3.8579296086554860e+00  -5.1173932670326705e-01  -4.2091655594911279e-03  -5.4428297138087629e+00  -3.1495166834634070e+00   1.4206389034067402e-04   8.4680535010664957e+04
		   2.2698134616135951e-01   2.9823382382805532e-07
		   -6.9491796874998171e+00   6.3231945367178790e+00  -2.4170607949184540e+08  -9.1250330129610195e+09  -2.9531330995567791e+10   6.3212154578462192e+00
		   7.1541837703875788e-01  -1.5924512150134780e+00   3.5848461447793469e-05   1.6554306206689000e+00   5.2672387269986520e-01   3.8866808962427409e-04  -1.2199510565978420e-04   1.6882355182182440e+04
285   2.8059570908381565e+03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   8.7426648886384777e+04
		   0.0000000000000000e+00   1.0000000000000000e+00
		    0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
		   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
286   7.9351967182159342e+03  -2.7456600284696360e+00   2.7577057520668862e+00   4.3882953358610699e-02   5.3538065089312710e+00   1.0704404200762152e+00  -1.7685581359791758e-03   9.9999696670169520e+04
		   2.3391455457096981e+00   4.9927212103793782e-13
		   -7.9606054687499839e+00  -5.4574573276116274e+00  -1.0072174853622189e+04  -7.3001119920070878e+03  -1.7794106580901059e+00   5.1228151537461830e+00
		  -2.4706178129435088e+00  -2.0599041964340409e-01  -3.7481712615174490e-03   2.2694760902639949e-01  -2.5347672790125229e+00  -2.8547242649800610e-02  -1.0424123220089670e-04   5.1947831775887847e+04
287   7.5451231557124756e+03   3.8865436338706112e+00  -2.0072275349272570e-01   2.1630382755892241e-03  -3.9843552532147211e+00  -3.6203273718433691e+00   2.4740595639078933e-03   7.0115461679238579e+04
		   3.2829843988635470e+00   2.1745226996832582e-09
		   -3.0304404296875290e+01  -2.9774757443495389e+01  -7.5305753130997869e+05  -2.6795896895549529e+04  -5.7211935431612897e+00   2.5528492835474119e+00
		   8.0675731166254783e-01   4.5474097787895040e-01   6.6984634034676941e-05  -4.0249033688352631e-01   8.2653365978326099e-01   7.4006138452914309e-04  -1.5015858737938971e-04   2.5137589539981149e+04
288   3.9421101315592873e+03   3.8511060052377286e+00  -5.5993173267004981e-01  -3.1220374795711603e-02  -3.7351249603054399e+00  -4.0723959846805977e+00   6.2383114458838818e-04   9.9999969187745111e+04
		   6.1441937922852290e+00   1.7798107809520330e-07
		   -1.8330624999999479e+01  -1.6149004725358800e+01  -7.4671654721627467e+00  -2.3647363909974241e+09  -4.4444298734095497e+09   2.7343377775197868e+00
		   4.3597836616580221e-01   1.3291765770491770e+00   2.2023137640958570e-04  -1.2501727503021121e+00   6.1034240592934375e-01   6.5868793054740448e-03  -1.6238982516012949e-04   3.6734842087530880e+04
289   4.7725849024702138e+03   3.6900070865662382e+00   1.2365704263796706e+00  -1.6031258339051890e-02  -1.3013322495811543e+00  -4.1154614424610827e+00  -8.8496943777648940e-03   7.3653748482352559e+04
		   6.2201745029390878e+00   5.2169476322750726e-13
		   -1.0860263671875041e+01  -1.0057957749850139e+01  -3.3556565787988828e+00  -1.8758115077310438e+04  -9.8928943480632050e+00   2.8818884233924642e+00
		   1.6565943273274550e+00   2.5775195559174489e-02  -7.2313981572583598e-04   3.6664601798635948e-01   1.5919706133306160e+00   6.8219230653007836e-03  -1.3192009526903791e-04   3.7687292796734881e+04
290   1.1068659449365919e+03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   9.9999747214814823e+04
		   0.0000000000000000e+00   1.0000000000000000e+00
		    0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
		   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
291   3.3927720378532822e+03   3.8758548316565040e+00   3.5104854795147117e-01   5.4736927411282998e-03  -1.8780866571462000e+00  -3.7918655020431520e+00   1.0321906640879452e-02   9.9332992022085047e+04
		   3.1812135144607581e+00   3.9145700392401740e-11
		   -2.9128378906250280e+01  -2.8440516865582030e+01  -2.5899196043895060e+05  -4.0594024130765428e+06  -4.9823733761221876e+00   2.7279070001830319e+00
		   2.0963169060097160e+00  -1.2696351339823930e+00   1.3795532103271649e-03   1.4030043065929820e+00   2.0323359847960889e+00   1.5245927617766620e-02  -1.1010623076538931e-04   5.6427052630306222e+04
292   1.2733062457506035e+03   3.8887161866051736e+00  -1.5292177281898489e-01   4.1321154672974147e-03  -3.2692065308368439e+00  -3.5287011666126866e+00  -2.2324484103173059e-03   9.3981649883427832e+04
		   5.9586803441537342e+00   9.2400303166630764e-11
		   -1.8803312500000128e+01  -1.3347122288811461e+01  -9.4031257121784844e+00  -1.9316784073022829e+05  -1.0428591438678279e+03   4.2670430595569742e-01
		   2.0082907325310421e-02   7.3435538934242772e-01  -5.9251980298330052e-05  -7.1846076903557143e-01   1.0344545791648070e-01  -5.8510283327280308e-04  -1.9127282474456949e-04   1.5885682354313891e+04
293   1.7829964435814088e+03   1.4299875262929396e+00  -3.6194469473240520e+00  -1.5974636058207564e-02  -4.3537073532749853e+00   6.7060292737149974e-01   1.1773053024848046e-03   9.9999794008568249e+04
		   4.7892871161287189e+00   7.1494382748842219e-13
		   -1.3812177734375060e+01  -1.0567261310074761e+01  -3.7991853904810591e+03  -3.7089001748633041e+03  -6.6920466228112563e+00   1.5210325933485040e+00
		  -2.4397016056848131e-01   2.5470014142174748e+00   7.7113430236896063e-04  -2.4712992856479810e+00   2.1356494776012519e-01   6.3621195226684002e-03  -1.6719371097336701e-04   4.1461126516189521e+04
294   4.0513667188521799e+03   1.2118514628425516e+00   3.6982332930621378e+00   1.5047006503441721e-03   2.5372433394763942e+00  -4.7125304518392763e+00  -1.6779964955606422e-03   4.5630075989410798e+04
		   1.9024255010214759e+00   1.8634916054275959e-10
		   -1.7328378906250109e+01  -1.6966185141485798e+01  -3.8695664436496518e+04  -1.4145285244875069e+04  -2.1521351931439231e-01   4.5523578927047330e+00
		   1.7078127746981431e-01  -9.2961152524907853e-01   4.0434389835778692e-03   8.9696936218401602e-01   1.4008448903803000e-01   1.4302783392681800e-01  -1.2411258637561951e-04   1.9422209673130019e+04
295   5.3685642013346769e+03  -2.8933874764322525e+00   2.6011192285563962e+00   8.9461670789321809e-02   5.3927018962663995e+00   1.6171620334946952e+00  -4.4239853588109862e-03   9.9994560269049165e+04
		   5.6103103433179697e+00   2.6796926980334591e-12
		   -9.2367285156249963e+00  -6.7394995680401193e+00  -9.4163984546189895e+03  -5.9819829332827330e+03  -1.5767305077056759e+00   5.2766642503428178e+00
		  -6.6333551549688841e-02  -2.4945722066249911e+00  -5.9976834781677781e-03   2.5631368497238429e+00  -5.6827105757088117e-02  -5.0867754792713701e-02  -1.0354625135076261e-04   5.2222413278736611e+04
296   2.9049748393732129e+03  -3.8854074822231306e+00   2.1472308151623298e-01  -5.4940136554899488e-02   2.5540470509600031e+00   3.0878188324507949e+00  -1.2924526217468979e-02   9.9999409031383664e+04
		   5.9233130788270154e+00   6.8102907376572108e-12
		   -1.2766464843750040e+01  -1.1447468064981621e+01  -1.2348472018403260e+02  -1.6189026944698669e+04  -1.1839950059111631e-02   5.5977579772557418e+00
		  -5.7210904396655049e-01   3.3038401008784479e+00   7.5330857063014096e-04  -3.2202760698468178e+00  -5.4270567254723889e-01   8.9215734996721613e-02  -7.9245396357037744e-05   6.4601359109226629e+04
297   5.9232311150154310e+03  -7.4097016500633783e-01   3.8204455009478089e+00  -2.5982850705942556e-02   3.9263247086696649e+00  -1.5556295701926031e+00  -1.2368377674799591e-03   9.2817995497786716e+04
		   1.2899983809748290e+00   9.4618898505699562e-13
		   -9.6521093750000038e+00  -9.2291777665305155e+00  -5.3851021452278774e+03  -4.9147711848388298e+01  -2.0458537237947150e+00   4.2431106497962183e+00
		  -1.5620273350976650e+00  -2.3432451893829769e+00   5.2446064635087598e-03   2.4790707002120240e+00  -1.6046971702210799e+00   7.1685700483091155e-02  -8.0730210924312583e-05   5.8527054964535753e+04
298   1.9147965005993947e+03  -9.3024940515715104e-01   3.7788840345337649e+00   1.3682787898005727e-02   4.7158961861973410e+00  -3.5847762040806739e+00   3.5501904712257615e-03   6.0411830091814278e+04
		   2.0638482867981272e+00   6.8566943346428836e-10
		   -1.4678378906250069e+01  -1.3991937358866990e+01  -1.3356262748960280e+05  -8.4058500765063059e+02  -2.5378201231249990e+00   4.2186812596322518e+00
		  -9.2265029114877872e-01   2.5275386071981321e-01   8.1652628938843954e-05  -2.3261706434743160e-01  -9.1967306656929793e-01  -5.1496225588399461e-03  -1.3863962615512319e-04   2.2385985517942830e+04
299   1.9912462156181271e+03  -5.1052730114341438e-01   3.8580924473336649e+00  -5.1292038490158287e-04   4.3022455717243071e+00  -4.0234600887766021e+00   3.3618283950626604e-03   6.4796924879457096e+04
		   4.6993359298992914e+00   7.3264602434875000e-13
		   -1.0915537109374959e+01  -1.0354908107502300e+01  -3.5391928946504119e+00  -2.5541580792270852e+04  -1.3621567526743870e+03   4.0200792770782883e+00
		   4.5704731820861583e-01  -9.7933144807175554e-01   8.3948545425554917e-05   9.8478055818130572e-01   4.6203668088866462e-01  -6.4630651139833376e-04  -1.3534027055356931e-04   2.3312514360573761e+04
300   3.0298900286042326e+03   1.6978282034441718e+00   3.5018416742358696e+00   3.5825943292350226e-05   1.2058791893152585e+00  -6.3715127388457100e+00   2.3135169140542367e-03   4.8303647597434618e+04
		   4.6425892728958189e+00   9.9475609995319025e-12
		   -1.8643253906250120e+01  -1.7962019253488730e+01  -3.0375870777771092e+04  -8.3367717715980987e+01  -1.2474405187782940e+00   4.7731077566192406e+00
		   6.1997786000081034e-01  -2.1078654586784629e-01   1.8916988261620240e-05   2.2034212643606549e-01   6.0866412742740716e-01  -5.4122535483929607e-04  -1.4824277768631859e-04   1.4064374451591701e+04
301   4.8792974775197217e+03  -3.2230882181769744e+00   2.1810094845846959e+00  -2.0388391512901373e-02   5.0075849850866412e+00   1.0050169840240684e+00  -2.1242433537830216e-03   7.7289495180350292e+04
		   2.4823405411510961e+00   3.3594149963247458e-12
		   -1.6028378906250090e+01  -1.4935109284276949e+01  -5.6713449503074968e+04  -6.8616880921590462e+02  -1.7511642952261570e+00   4.9895072791598096e+00
		   1.5858983777763619e-01  -1.7021899437829691e+00  -1.1500192960522109e-04   1.6928177601353720e+00   2.3504767341672211e-01   1.1227198655246710e-02  -1.1250383979156760e-04   3.7266048389258860e+04
302   1.8490701262148268e+03   3.5190569848221296e+00   1.6618123943039278e+00  -1.1542227779484937e-02  -2.4499303753967521e+00  -4.7616914170462490e+00  -6.9752781625706528e-03   9.9999554679526263e+04
		   3.3965162380083100e+00   1.8174683001237799e-09
		   -1.7014023437500100e+01  -1.4589443511419431e+01  -1.3432199997346699e+06  -1.5491744584392641e+03  -8.6416580101616702e+00   3.7181545900158461e+00
		   6.6792434732427930e-01   1.3205353726924920e-01  -2.4535438193511492e-04  -1.0371727471416070e-02   6.6223415148976394e-01  -9.5051580369884725e-04  -1.8330150155926650e-04   2.4466392918201051e+04
303   2.0995753489688450e+03  -3.5294683139506091e+00   1.6396050813637466e+00   8.0198491067336453e-03   3.7500832985659232e+00   2.6076016586973605e+00   1.4880326653804732e-03   7.6460827376106405e+04
		   5.5950856120870895e-01   3.9684507652541663e-12
		   -1.7428378906250110e+01  -1.6853734588459439e+01  -5.1946783253462127e+04  -7.5023684788777427e+02   6.6709453693425824e-01   5.2299981755809046e+00
		   2.6781579123840400e+00  -1.8940467458224319e-02  -1.2667042437526240e-05   1.8408891437079719e-01   2.7305897305356548e+00  -1.5548402930348490e-02  -7.1372926135847910e-05   5.0213198996317878e+04
304   6.4839231045990209e+03  -1.3693073485307123e+00   3.6428240756080768e+00   1.8597320701092879e-02   4.8711009015520812e+00  -3.1695565057482589e+00  -2.8732471042585139e-03   9.9999617264011016e+04
		   1.8479545110446980e+00   1.5769121690666131e-11
		   -1.8205625000000119e+01  -1.7159914893735149e+01  -3.2717536833379739e+01  -8.5086373047035377e+04  -8.1219046296528710e+00   4.5943400954705682e+00
		  -6.6041611837742442e-01   1.0835882923430920e-01  -1.5404938547348439e-04  -2.1041479120015641e-01  -6.2891473398328412e-01  -3.9852685192439579e-03  -1.7613019539310641e-04   2.9690068962644371e+04
305   1.6348107487226951e+03   1.6516445474695776e+00  -3.5234496259262458e+00   5.3747026776614470e-02  -3.9700525732864662e+00   7.9910259849658982e-01  -1.1163984770250934e-02   9.9999412523466322e+04
		   4.7908416163644532e+00   2.6350348961591658e-01
		   -1.4106250000000070e+01  -1.0723272623149549e+01  -3.1422308717848400e+03  -1.1158179760753360e+03  -7.2596278132718766e+00   2.2878198996944121e+00
		  -4.9606911731846343e-01   1.5878625730502380e+00  -2.4972955389182790e-03  -1.5878681158294159e+00  -1.9061919523251220e-01  -1.7760522450828011e-02  -1.7948535190830719e-04   3.3938132818048813e+04
306   4.8594211456495323e+03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   9.3419549094338479e+04
		   0.0000000000000000e+00   1.0000000000000000e+00
		    0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
		   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
307   1.1157804390310100e+03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   8.8105784180753602e+04
		   0.0000000000000000e+00   1.0000000000000000e+00
		    0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
		   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
308   2.2612203642951472e+03  -1.1322084336746838e+00   3.7150859201484256e+00  -2.4850832752126684e-01   3.0374976424597397e+00  -5.4914225663476035e-02  -4.0500579587918091e-03   7.9850783181657636e+04
		   4.0854190220347144e+00   2.9076992950190312e-12
		   -2.3740000000000201e+01  -2.3586801603959721e+01  -6.5881378354446622e+02  -4.0592926123332487e+04   1.4853764187977161e+00   3.8907415227927911e+00
		  -3.0938022516351849e+00  -5.7928662924049301e-01  -6.5547551841484253e-02   3.1355756944535768e-01  -2.9109791940759120e+00   2.0504521295713500e+00  -3.5927100676071107e-05   6.6779134117851179e+04
309   8.1911399628342951e+03  -1.0068125083227646e+00  -3.7582877777791319e+00   8.4363928816353406e-02  -3.5379978297537318e+00   1.9412462159689889e+00  -2.0281509406730510e-02   6.5139001841495512e+04
		   4.7268787007767372e+00   1.6008026984506910e-11
		   -1.1224375000000011e+01  -1.0262865119455320e+01  -9.3787261503952379e+01  -9.8691251245149415e+03   4.4289241261023121e-01   7.7589345319494409e+00
		   1.4405900001590349e-01  -5.0867371178681342e-01   8.2949919546150455e-02   4.7636342260585529e-01   1.9850236612112309e-02   1.1717946637481711e+00  -1.3268670138757581e-04   2.2849156446457531e+04
310   6.6334940788762460e+03  -2.0770756127675640e+00   3.2898939842974864e+00   8.8714097376464907e-02   4.1947069734235027e+00   8.5152318631994772e-01   1.9160508737690041e-03   9.9999909289322721e+04
		   1.6450322377110280e+00   2.5164977382042239e-11
		   -1.1457187500000030e+01  -1.0354862323235199e+01  -8.3948503176035665e+03  -6.3826660478986851e+03   1.2508170102920659e+00   4.9957357603583947e+00
		   3.3526614708331008e+00   1.4967420598771111e+00  -7.7256932705342344e-03  -1.5960845773292589e+00   3.6124860851154228e+00  -1.6452668673352491e-01  -5.3635199971426093e-05   7.5235438312807251e+04
311   3.1947859727011019e+03   1.6005621464911368e+00   3.5473533632370247e+00  -8.0781684573638657e-04   1.1311194999387997e+00  -6.4931370443386447e+00   2.9591099695958634e-03   8.2865713844656057e+04
		   1.0672716441898229e+00   1.7107166633935071e-11
		   -2.4201000000000210e+01  -2.3137392835173689e+01  -1.9187416429898810e+03  -2.9830262934222020e+05  -7.1558063237075071e+00   5.8299669703290711e+00
		  -1.1171951435804660e-01   1.9690141932501479e-01  -5.6470165463322073e-03  -2.1615286116455021e-01  -8.6466728491232200e-02   1.3055057313520579e-01  -1.8522480193101289e-04   1.1087713838165941e+04
312   6.0383491226967908e+03  -2.2883042032658709e+00   3.1477670898895092e+00   2.7238634051406641e-02   4.6033441806779392e+00  -1.4917702677104483e-01   8.4521023156471364e-03   7.7868277512657456e+04
		   2.0032603508922260e+00   3.5396719446727661e-12
		   -9.6254316406250027e+00  -8.3754508729553496e+00  -5.7927305061585284e+03  -5.1626845128294308e+03  -5.9819605348011440e-01   4.6695427012958666e+00
		  -8.7175762578178329e-01  -2.0572924798706271e+00  -7.7175206222636513e-04   2.0456382664128352e+00  -8.5885689755659156e-01  -3.0598211297335049e-02  -9.3298870542379137e-05   4.4569380575941163e+04
313   7.3896398074565259e+03   2.0690076457832958e+00   3.2960659706412558e+00  -2.5926855887248412e-02   2.7708473286479776e+00  -3.0715117118630153e+00  -2.0316409614910394e-02   7.0644902754923649e+04
		   4.8584766043830356e+00   4.9312503319214077e-08
		   -2.1301523437500158e+01  -2.0891211143246210e+01  -1.3603161943113960e+06  -1.1604053202261950e+03   2.5350552750744519e+00   5.8722145892573279e+00
		  -2.3801307802397509e+00  -7.0488304793333856e-01  -2.1431456643956591e-02   6.9045540025209085e-01  -2.5017139656420988e+00   1.5275967061980869e-01  -6.4355458473806015e-05   5.1499146262508148e+04
314   3.5520298909867538e+03   2.4695591906856689e+00   3.0077865868356994e+00  -3.6017771481544059e-03   1.0867176606496716e+00  -4.4276966057205698e+00   7.2103023824169610e-03   9.9999874974381339e+04
		   8.0052582648397674e-01   2.4030846283999431e-12
		   -1.4173349609375069e+01  -1.3187691878557350e+01  -6.6129276164018620e+01  -1.5703168331923280e+04  -5.4399694256257618e+00   3.6043302433448239e+00
		  -1.2691638239414711e+00  -1.3057342679974120e+00   1.6609241603809739e-03   1.0040689866489081e+00  -1.4895052462121410e+00   1.0443915565919700e-02  -1.4469111573474781e-04   4.8757025909607553e+04
315   2.2088908319599773e+03  -2.8235035822712748e+00   2.6782936305636409e+00   9.2989452252115190e-03   6.3332285175170684e+00  -9.3764209561071743e-01   3.1684222906694370e-03   6.5458126838582612e+04
		   2.5801821406568588e+00   1.2729581395460829e-01
		   -8.9115820312499920e+00  -5.5692913938740141e+00  -8.3024382466221941e+03  -7.2526022421617599e+03  -9.5186820859257809e-02   7.0637819577088239e+00
		  -6.1701703292602195e-01  -1.2263082134065600e-01  -8.5319802411338887e-03   7.6000005073870017e-02  -6.1731125609024362e-01  -7.0609587653534076e-02  -1.6779108719055071e-04   1.1807405325786611e+04
316   8.0266003562545011e+03   1.0286996452333335e+00  -3.7532802692673846e+00   1.3415683892740005e-02  -4.5862806861378749e+00   2.8603507072508303e+00  -1.0922903815609730e-03   8.6218146025568232e+04
		   1.8542823292169219e+00   1.0879784653521611e-12
		   -1.7994718750000121e+01  -1.5547796127079240e+01  -2.2187802478029720e+04  -1.0217124873269680e+05   1.7145054523869949e+00   7.5454227803238556e+00
		  -2.0711539565292458e+00   6.3642543962079412e-01  -1.6724812296903361e-04  -6.1491601794298889e-01  -2.0250593561113401e+00  -2.4162653127658938e-03  -1.0749156758922080e-04   4.3926829494841091e+04
317   1.4048387811708867e+03  -2.9967240629726803e+00  -2.4754386619855722e+00  -1.9329779342234593e-01   2.5022459570254107e+00   2.9670957284262314e+00   1.8843854712129182e-04   9.9999995447090216e+04
		   3.1987494768665532e+00   1.1836263152055070e-12
		   -1.0454999999999890e+01  -7.9078882107386406e+00  -1.1776581251564090e+02  -8.0609439153908352e+03  -4.3332308711254912e+00   5.7876995736349564e+00
		   1.3599041393052400e+00  -9.6860926594240193e-01   3.9070172499781168e-03   9.6604872270567899e-01   1.2598069393876641e+00   5.0672164424101447e-02  -1.4276844585707691e-04   3.5279224433860742e+04
318   8.6879245267040478e+03   3.5674175433274153e+00  -1.5006232294089357e+00   4.0887371853539295e-01  -3.6731711374432781e+00  -4.3058687508680809e+00  -1.3084373687640670e-02   9.9999907210653735e+04
		   6.2705479928357866e+00   9.3592001841093508e-12
		   -1.7308750000000110e+01  -1.4049906933079710e+01  -7.5722571354007631e+00  -3.7600640788837241e+03  -2.6528917215323151e+05   3.9657073912280940e+00
		   9.1547077489662887e-01   4.0869382969347390e-01  -1.5951916556719261e-02  -2.7523542564167081e-01   9.4431873757772311e-01  -1.0600986655349080e-01  -1.7882242712876891e-04   2.4403317122171611e+04
319   1.8491877576738850e+03  -3.7106834336622203e+00  -1.1729030778443417e+00   2.5348486723213270e-02   6.4081479941058284e-01   3.9029123291170618e+00   1.7538890426030990e-02   9.5753487471703673e+04
		   3.3716663168281191e+00   2.1677145054593400e-12
		   -1.4002939453125061e+01  -1.2985487272995160e+01  -7.6845809335755748e+03  -6.6710225042729162e+03   2.9225426371272789e+00   6.0776519653816328e+00
		  -3.5797134591503470e+00  -1.8062168574226041e+00   1.2811493599547681e-02   1.7688990820013950e+00  -3.4804427061452721e+00  -1.5015513647929549e-01  -4.9051054651556103e-05   7.4435955296329703e+04
320   3.2138641348214164e+03  -3.6084553945409343e+00  -1.4575140601005787e+00   1.4769908616353356e-02   2.5401387786901637e+00   5.1602780459552111e+00   3.4365227068927640e-03   9.0185973796935272e+04
		   3.3103380332563290e+00   1.2889002905147491e-12
		   -7.2765136718749819e+00  -4.4108978306459579e-01  -4.4598259449602127e+00  -2.2523748080698409e+04   2.2627666302318850e+00   5.9348544608387162e+00
		  -2.5691318290867842e+00   1.1712696277065900e-01  -4.0422715835436017e-04  -2.2681705878726199e-01  -2.4808684566555939e+00  -6.4321689840585164e-03  -1.2552944346893300e-04   3.6503309392418887e+04
321   2.7133801993410989e+03  -3.3601438551179359e+00   1.9633831061823561e+00  -8.7046999206860098e-03   6.2360817777921067e+00   6.0830077430320628e-01  -2.7019970993220621e-03   8.1261074655472665e+04
		   2.5491323707821461e+00   2.3564628456985988e-10
		   -1.0406894531250011e+01  -8.8732655043776347e+00  -1.6480751548659580e+04  -4.1330293175883926e+03  -4.1130903383157618e+00   5.0263716544529604e+00
		   7.3527598225711321e-01  -9.3920292371001723e-01   4.8225924577670352e-05   9.1302628843999090e-01   7.1880966756275322e-01   2.5676255352420079e-03  -1.4432715514698020e-04   2.6732468962132789e+04
322   1.7617183730174033e+03  -3.7833545363123706e+00  -9.0361718924746204e-01  -1.2336995533071599e-01   2.7257189286156116e+00   3.2296108190426067e+00   2.6073603108782879e-03   9.9999997366672644e+04
		   3.0062654815135161e+00   8.7996588185861296e-13
		   -9.1477148437499931e+00  -6.4309984536508384e+00  -1.4816010165956101e+02  -1.4587373946767440e+04  -1.7719168902616951e+00   5.6690620465861574e+00
		  -8.8879875640593409e-01  -2.4085771571086378e+00   6.0810569726402162e-03   2.2939575424579650e+00  -9.3517796328385094e-01   6.0834032751856018e-02  -1.1374711702140390e-04   4.8104537821083293e+04
323   1.9413342187277831e+03  -2.2071938511603832e+00   3.2052642823929904e+00   9.5866511903361928e-03   4.7288877318568794e+00  -7.2574825664718290e-02   9.5600895496983362e-04   6.0055587244007525e+04
		   2.7240871692367961e+00   4.3910139857980300e-10
		   -1.7979533203125118e+01  -1.7495161694480849e+01  -5.7498729428687780e+04  -2.7632295882857299e+04   6.0163978932795470e-01   4.6212590586396267e+00
		   1.7697364741597981e+00   6.5837084940629476e-01   4.4091887810880398e-04  -6.5111028050370867e-01   1.7381574632044330e+00  -1.1677996103512290e-02  -8.4626529176502977e-05   3.7044789647918369e+04
324   4.8904237331814602e+03   3.1425144120217645e+00   2.2955672641180307e+00   2.2132034091520703e-02   7.3128689020915383e-01  -4.0536969067470947e+00   2.0283372393327392e-04   9.9997208696893111e+04
		   1.2153057771424609e-01   5.1001592266130932e-09
		   -1.6401523437500089e+01  -1.5978072082197100e+01  -1.3248106710737310e+06  -1.0465873453736899e+03  -2.2961382957742802e+00   4.1218542997031724e+00
